epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,10942.9,1.08746,1.45478,0.34589,0.59424,0.32254,0.35327,0.26756,1.40786,5.82725,0.38002,0.00576224,0.00576224,0.00576224
87,11067.9,1.07726,1.43196,0.34545,0.61942,0.33051,0.35838,0.27227,1.39621,5.72765,0.38055,0.00571238,0.00571238,0.00571238
88,11192.7,1.07557,1.44132,0.34471,0.62582,0.32941,0.36417,0.27545,1.41168,5.75596,0.38157,0.00566253,0.00566253,0.00566253
89,11317.8,1.06261,1.41528,0.34315,0.64053,0.32889,0.36302,0.27605,1.41028,5.73376,0.38208,0.00561267,0.00561267,0.00561267
90,11442.4,1.07607,1.41169,0.34437,0.61518,0.33409,0.3632,0.27625,1.4077,5.77084,0.38197,0.00556282,0.00556282,0.00556282
91,11568.6,1.07181,1.42041,0.34451,0.6287,0.32749,0.36174,0.27627,1.40846,5.73218,0.38279,0.00551296,0.00551296,0.00551296
92,11693.4,1.05479,1.402,0.34342,0.63487,0.32397,0.35537,0.27073,1.40256,5.69447,0.38028,0.0054631,0.0054631,0.0054631
93,11818.1,1.05712,1.42291,0.34311,0.63783,0.3245,0.36133,0.27407,1.40275,5.71087,0.37956,0.00541325,0.00541325,0.00541325
94,11942.9,1.05196,1.39035,0.34174,0.6616,0.33085,0.36154,0.27489,1.40902,5.88851,0.38185,0.00536339,0.00536339,0.00536339
95,12067.6,1.06111,1.37808,0.34099,0.69271,0.31773,0.36351,0.27723,1.39858,5.77057,0.38091,0.00531354,0.00531354,0.00531354
96,12192.7,1.04808,1.37423,0.34018,0.67153,0.32302,0.36907,0.28346,1.39646,5.64906,0.37908,0.00526368,0.00526368,0.00526368
97,12317.4,1.03106,1.34274,0.33952,0.66735,0.32866,0.36636,0.27837,1.39318,5.77278,0.37852,0.00521382,0.00521382,0.00521382
98,12442.1,1.0381,1.37964,0.34134,0.69596,0.31935,0.36441,0.27783,1.39552,5.82312,0.38173,0.00516397,0.00516397,0.00516397
99,12570,1.03365,1.35206,0.34051,0.64731,0.32341,0.36308,0.27595,1.39902,5.88562,0.38279,0.00511411,0.00511411,0.00511411
100,12695.3,1.03069,1.35024,0.33946,0.67904,0.31901,0.36378,0.2755,1.40549,6.02921,0.38235,0.00506426,0.00506426,0.00506426
101,12820.3,1.0329,1.35221,0.34061,0.70741,0.31804,0.36767,0.28095,1.39113,5.97523,0.37915,0.0050144,0.0050144,0.0050144
102,12945.3,1.02438,1.34021,0.33973,0.67922,0.32468,0.3655,0.27821,1.4004,6.07439,0.38147,0.00496454,0.00496454,0.00496454
103,13070.1,1.01273,1.33048,0.33837,0.63993,0.33103,0.36815,0.28223,1.39445,6.07102,0.38086,0.00491469,0.00491469,0.00491469
104,13195,1.0112,1.29834,0.33789,0.68639,0.32702,0.37212,0.28492,1.39016,5.99519,0.37903,0.00486483,0.00486483,0.00486483
105,13320.2,1.00967,1.31105,0.3396,0.68136,0.32546,0.36713,0.28013,1.38951,5.93815,0.37899,0.00481498,0.00481498,0.00481498
106,13445.1,0.99837,1.30047,0.33809,0.69792,0.32193,0.36927,0.28233,1.38216,5.94142,0.379,0.00476512,0.00476512,0.00476512
107,13570,1.00069,1.29621,0.338,0.65568,0.33187,0.37139,0.28431,1.39054,5.90167,0.37944,0.00471526,0.00471526,0.00471526
108,13695.3,0.99783,1.2996,0.33677,0.67157,0.32987,0.37468,0.28633,1.38958,5.95704,0.37973,0.00466541,0.00466541,0.00466541
109,13820.1,0.99317,1.29771,0.33593,0.65815,0.33709,0.37358,0.28498,1.38269,5.94659,0.37906,0.00461555,0.00461555,0.00461555
110,13944.7,0.99385,1.28629,0.33715,0.65323,0.34066,0.37137,0.28428,1.38015,5.92007,0.37818,0.0045657,0.0045657,0.0045657
111,14069.8,0.9799,1.25932,0.3356,0.65136,0.33675,0.37247,0.28605,1.37825,5.97498,0.37841,0.00451584,0.00451584,0.00451584
112,14194.7,0.98752,1.27251,0.33551,0.66071,0.33192,0.36985,0.28286,1.3805,6.02853,0.37977,0.00446598,0.00446598,0.00446598
113,14319.9,0.98631,1.27101,0.33656,0.7081,0.32756,0.37,0.28194,1.38646,5.96502,0.38052,0.00441613,0.00441613,0.00441613
114,14444.8,0.96708,1.2503,0.33381,0.64451,0.33832,0.37198,0.28335,1.40064,5.93801,0.38258,0.00436627,0.00436627,0.00436627
115,14570.1,0.97891,1.24752,0.33485,0.67982,0.3319,0.37569,0.2865,1.39239,5.88519,0.38088,0.00431642,0.00431642,0.00431642
116,14695.2,0.97168,1.25705,0.33474,0.63966,0.34485,0.3765,0.28687,1.39891,5.91113,0.38092,0.00426656,0.00426656,0.00426656
117,14820.1,0.96943,1.25751,0.33445,0.64646,0.34574,0.37714,0.28816,1.3954,5.91657,0.38093,0.0042167,0.0042167,0.0042167
118,14944.8,0.97095,1.25145,0.33427,0.67754,0.3397,0.37787,0.28991,1.3846,5.89203,0.38033,0.00416685,0.00416685,0.00416685
119,15069.4,0.95896,1.2443,0.33275,0.68741,0.33761,0.38081,0.29241,1.38056,5.91813,0.3805,0.00411699,0.00411699,0.00411699
120,15194.4,0.9554,1.22778,0.33285,0.66257,0.34204,0.38324,0.29355,1.37918,5.90238,0.38043,0.00406714,0.00406714,0.00406714
121,15319.5,0.96255,1.2347,0.33444,0.67503,0.33986,0.38278,0.29331,1.37643,5.87768,0.37984,0.00401728,0.00401728,0.00401728
122,15444.4,0.95504,1.23537,0.3344,0.68083,0.34247,0.38062,0.29123,1.3769,5.90505,0.38028,0.00396742,0.00396742,0.00396742
123,15569.4,0.95727,1.22734,0.33374,0.67478,0.3395,0.37875,0.28926,1.37187,5.94164,0.37816,0.00391757,0.00391757,0.00391757
124,15694.1,0.95072,1.2227,0.33276,0.64782,0.34051,0.37817,0.29092,1.36864,5.9433,0.37754,0.00386771,0.00386771,0.00386771
125,15818.6,0.94608,1.21393,0.33299,0.69158,0.33118,0.37809,0.29143,1.36755,5.94419,0.37761,0.00381786,0.00381786,0.00381786
126,15943.4,0.95135,1.21289,0.33276,0.63402,0.34225,0.37796,0.29201,1.36802,5.93937,0.37705,0.003768,0.003768,0.003768
127,16069.3,0.9467,1.21007,0.33317,0.6546,0.3433,0.37943,0.29193,1.3777,5.95003,0.37945,0.00371814,0.00371814,0.00371814
128,16194.4,0.92822,1.18503,0.33238,0.64948,0.34348,0.37893,0.29152,1.37217,5.96832,0.378,0.00366829,0.00366829,0.00366829
129,16319.3,0.93405,1.19208,0.33147,0.659,0.34024,0.379,0.29258,1.36789,5.99786,0.37743,0.00361843,0.00361843,0.00361843
130,16445.1,0.91831,1.17358,0.33139,0.67583,0.33534,0.37811,0.29113,1.36573,6.04028,0.3771,0.00356858,0.00356858,0.00356858
131,16570.7,0.92012,1.17952,0.33101,0.67291,0.34141,0.37882,0.29032,1.36844,6.03388,0.37836,0.00351872,0.00351872,0.00351872
132,16696.4,0.93088,1.20265,0.33237,0.68315,0.33618,0.3806,0.292,1.36609,6.03133,0.37834,0.00346886,0.00346886,0.00346886
133,16822.1,0.92655,1.17765,0.33117,0.68052,0.33663,0.38242,0.29287,1.3709,6.03137,0.37942,0.00341901,0.00341901,0.00341901
134,16948.2,0.91288,1.15615,0.33048,0.66764,0.3421,0.38387,0.29396,1.37218,6.0006,0.37933,0.00336915,0.00336915,0.00336915
135,17074.2,0.91546,1.17154,0.33045,0.67717,0.34093,0.38407,0.2944,1.36999,5.99266,0.37911,0.0033193,0.0033193,0.0033193
136,17200.5,0.9069,1.15527,0.32854,0.63853,0.34491,0.38148,0.29369,1.36905,5.98315,0.3797,0.00326944,0.00326944,0.00326944
137,17326.5,0.9065,1.15109,0.32995,0.63993,0.34486,0.38119,0.29367,1.36579,5.96748,0.37978,0.00321958,0.00321958,0.00321958
138,17453,0.90495,1.14576,0.3287,0.66257,0.34112,0.3804,0.29324,1.36337,5.97982,0.38003,0.00316973,0.00316973,0.00316973
139,17578.5,0.91074,1.15805,0.33045,0.65752,0.34412,0.38083,0.29302,1.36284,5.97399,0.37992,0.00311987,0.00311987,0.00311987
140,17704.2,0.90781,1.15229,0.32976,0.64938,0.3436,0.38042,0.29218,1.36646,6.00273,0.37995,0.00307002,0.00307002,0.00307002
141,17831.1,0.89863,1.15075,0.32918,0.6565,0.34132,0.38201,0.29241,1.36885,6.03261,0.38027,0.00302016,0.00302016,0.00302016
142,17957.4,0.88245,1.13479,0.32932,0.63818,0.34566,0.38316,0.29365,1.37365,6.06163,0.38093,0.0029703,0.0029703,0.0029703
143,18083.3,0.89792,1.12397,0.32899,0.67862,0.33902,0.38377,0.29416,1.37481,6.09294,0.38159,0.00292045,0.00292045,0.00292045
144,18212.9,0.8885,1.1255,0.32871,0.69552,0.33347,0.38288,0.29327,1.37366,6.11348,0.38108,0.00287059,0.00287059,0.00287059
145,18339.2,0.89565,1.13718,0.32825,0.70447,0.33383,0.38308,0.29317,1.37379,6.11314,0.38079,0.00282074,0.00282074,0.00282074
146,18465.2,0.88788,1.12644,0.32921,0.69356,0.33229,0.38227,0.2934,1.37075,6.1239,0.38075,0.00277088,0.00277088,0.00277088
147,18591,0.88275,1.12696,0.3272,0.69614,0.33669,0.38335,0.29386,1.37061,6.11768,0.38025,0.00272102,0.00272102,0.00272102
148,18716.6,0.88598,1.12629,0.329,0.68951,0.33624,0.38353,0.29265,1.3685,6.11519,0.37937,0.00267117,0.00267117,0.00267117
149,18842.9,0.88072,1.11911,0.3269,0.68232,0.33646,0.38325,0.29327,1.36649,6.11938,0.37885,0.00262131,0.00262131,0.00262131
150,18968.9,0.88126,1.12145,0.32763,0.68881,0.33533,0.38382,0.29409,1.36744,6.12405,0.37914,0.00257146,0.00257146,0.00257146
151,19095.5,0.86816,1.09936,0.32696,0.71328,0.33132,0.38344,0.29429,1.36478,6.12353,0.37872,0.0025216,0.0025216,0.0025216
152,19221,0.86358,1.10016,0.32624,0.66469,0.33904,0.38393,0.29501,1.3612,6.13372,0.37833,0.00247174,0.00247174,0.00247174
153,19346.9,0.85714,1.07787,0.32561,0.62687,0.35171,0.3848,0.29632,1.35842,6.12671,0.37865,0.00242189,0.00242189,0.00242189
154,19472.8,0.8624,1.09183,0.32709,0.63211,0.34925,0.38461,0.29621,1.35495,6.10034,0.37814,0.00237203,0.00237203,0.00237203
155,19598.7,0.85947,1.08487,0.32485,0.65905,0.34178,0.3847,0.29715,1.35217,6.08941,0.37787,0.00232218,0.00232218,0.00232218
