epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
105,9935.35,2.00036,3.42767,0.4953,0.47359,0.17569,0.19209,0.13056,2.42113,6.97657,0.55771,0.00481498,0.00481498,0.00481498
106,10029.7,1.97409,3.34762,0.49204,0.4061,0.18952,0.19488,0.13289,2.42707,6.93907,0.55866,0.00476512,0.00476512,0.00476512
107,10123.7,1.97232,3.32231,0.49142,0.49097,0.1722,0.19299,0.13221,2.41912,6.98278,0.55776,0.00471526,0.00471526,0.00471526
108,10217.7,1.97015,3.32539,0.48834,0.45513,0.17947,0.19379,0.13315,2.42004,6.95947,0.55927,0.00466541,0.00466541,0.00466541
109,10311,1.95667,3.29326,0.48678,0.41014,0.18993,0.19589,0.13368,2.41858,6.94386,0.55871,0.00461555,0.00461555,0.00461555
110,10404.5,1.97434,3.30398,0.48845,0.40639,0.19797,0.19648,0.13463,2.42088,6.96362,0.55894,0.0045657,0.0045657,0.0045657
111,10497.7,1.9476,3.24284,0.48642,0.46536,0.18826,0.19759,0.13502,2.42103,6.97096,0.55976,0.00451584,0.00451584,0.00451584
112,10591.6,1.94656,3.18683,0.4822,0.47376,0.18782,0.19693,0.13523,2.41718,6.96227,0.55951,0.00446598,0.00446598,0.00446598
113,10684.8,1.95305,3.24152,0.48557,0.43403,0.18778,0.19471,0.13354,2.41458,6.97981,0.5588,0.00441613,0.00441613,0.00441613
114,10778.3,1.91919,3.20385,0.48204,0.42456,0.19131,0.1955,0.13426,2.40767,6.97368,0.55808,0.00436627,0.00436627,0.00436627
115,10871.8,1.93281,3.16214,0.48111,0.43844,0.19231,0.19657,0.13514,2.40498,6.95974,0.5568,0.00431642,0.00431642,0.00431642
116,10965.4,1.91407,3.16647,0.47957,0.43925,0.19354,0.19574,0.13463,2.40661,6.94611,0.5559,0.00426656,0.00426656,0.00426656
117,11059.2,1.9293,3.16941,0.48251,0.46127,0.18845,0.19618,0.13466,2.41467,6.94947,0.55665,0.0042167,0.0042167,0.0042167
118,11152.2,1.92696,3.16311,0.4814,0.43192,0.19224,0.19574,0.13442,2.42443,6.95078,0.55876,0.00416685,0.00416685,0.00416685
119,11245.6,1.89825,3.15462,0.47812,0.45444,0.18744,0.1972,0.13551,2.41243,6.92928,0.55679,0.00411699,0.00411699,0.00411699
120,11339.3,1.90479,3.11363,0.48004,0.40927,0.19681,0.19782,0.13636,2.41025,6.94193,0.55543,0.00406714,0.00406714,0.00406714
121,11432.8,1.9047,3.09365,0.4794,0.43669,0.19173,0.19899,0.13677,2.41079,6.96143,0.55616,0.00401728,0.00401728,0.00401728
122,11526.5,1.89243,3.1169,0.47933,0.43254,0.19083,0.19829,0.13635,2.40806,6.96728,0.55525,0.00396742,0.00396742,0.00396742
123,11620.1,1.91976,3.14018,0.48192,0.42531,0.19084,0.19821,0.13717,2.40299,6.96986,0.5536,0.00391757,0.00391757,0.00391757
124,11713.3,1.89966,3.06259,0.48035,0.40588,0.19411,0.19805,0.13732,2.3961,6.9729,0.55346,0.00386771,0.00386771,0.00386771
