epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
133,16170.1,0.99833,1.08896,0.32689,0.62802,0.32343,0.36058,0.27809,1.67558,5.94762,0.3846,0.00122534,0.00122534,0.00122534
134,16289.3,0.99551,1.0811,0.32596,0.62371,0.32231,0.36012,0.27728,1.67555,5.93812,0.38478,0.00115887,0.00115887,0.00115887
135,16408.4,0.9896,1.08601,0.32662,0.63854,0.3202,0.36073,0.27777,1.67445,5.94536,0.38478,0.00109239,0.00109239,0.00109239
136,16527.5,0.99314,1.091,0.32565,0.64976,0.31578,0.36054,0.27734,1.67831,5.95842,0.38512,0.00102592,0.00102592,0.00102592
137,16647,0.97577,1.07008,0.32517,0.64607,0.31747,0.36014,0.27703,1.67727,5.97052,0.38496,0.000959445,0.000959445,0.000959445
138,16766.1,0.98493,1.08135,0.32531,0.64163,0.31881,0.36025,0.27738,1.67853,5.9768,0.38523,0.000892971,0.000892971,0.000892971
139,16885.4,0.98914,1.08446,0.3253,0.63117,0.32085,0.36057,0.27843,1.67909,5.97237,0.38513,0.000826496,0.000826496,0.000826496
140,17005,0.9749,1.06798,0.32518,0.63343,0.32075,0.36092,0.27839,1.67513,5.97466,0.38454,0.000760021,0.000760021,0.000760021
141,17122.7,0.88088,0.87722,0.30867,0.63385,0.32285,0.36104,0.27824,1.67484,5.97555,0.38479,0.000693547,0.000693547,0.000693547
142,17241.8,0.87396,0.86906,0.31046,0.64465,0.31871,0.36074,0.27865,1.67637,5.97133,0.38525,0.000627072,0.000627072,0.000627072
143,17359.5,0.86889,0.86477,0.30943,0.62581,0.3235,0.36135,0.2788,1.67477,5.98361,0.38472,0.000560597,0.000560597,0.000560597
144,17476.9,0.86606,0.86535,0.30975,0.62234,0.32404,0.36147,0.27877,1.67379,5.98732,0.38452,0.000494123,0.000494123,0.000494123
145,17595.5,0.87025,0.85871,0.30926,0.61982,0.3235,0.3612,0.27855,1.67222,5.99316,0.3841,0.000427648,0.000427648,0.000427648
146,17714.8,0.86334,0.85837,0.31039,0.61994,0.32472,0.36141,0.27866,1.67184,5.99371,0.38407,0.000361173,0.000361173,0.000361173
147,17833.6,0.85924,0.85642,0.30952,0.6379,0.3189,0.36105,0.27861,1.67293,6,0.38423,0.000294699,0.000294699,0.000294699
148,17951.2,0.84854,0.84803,0.30907,0.64135,0.32,0.36144,0.27868,1.6723,6.00357,0.38426,0.000228224,0.000228224,0.000228224
149,18069,0.85144,0.84602,0.30825,0.63771,0.32049,0.36179,0.27894,1.67213,6.00641,0.38426,0.000161749,0.000161749,0.000161749
150,18187,0.85342,0.84906,0.30915,0.63648,0.32119,0.36165,0.27881,1.67346,6.00631,0.38453,9.52747e-05,9.52747e-05,9.52747e-05
