epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,12864.9,1.16342,1.32137,0.33716,0.61269,0.31441,0.3417,0.26157,1.67644,5.86692,0.38232,0.00496454,0.00496454,0.00496454
103,12986.7,1.15564,1.31388,0.3364,0.65474,0.30976,0.34383,0.26232,1.67785,5.90414,0.3825,0.00491469,0.00491469,0.00491469
104,13109.1,1.15245,1.28214,0.33583,0.60081,0.31795,0.34101,0.26073,1.68851,5.95272,0.38326,0.00486483,0.00486483,0.00486483
105,13231,1.14008,1.29362,0.33619,0.59479,0.31974,0.3455,0.26284,1.69028,5.951,0.38339,0.00481498,0.00481498,0.00481498
106,13353.3,1.1359,1.28029,0.33654,0.61194,0.31882,0.35,0.26753,1.68466,5.90022,0.38266,0.00476512,0.00476512,0.00476512
107,13475.1,1.14595,1.27375,0.33619,0.6004,0.32631,0.34989,0.26744,1.6755,5.85916,0.38099,0.00471526,0.00471526,0.00471526
108,13597.4,1.13738,1.27775,0.33499,0.62982,0.31973,0.3484,0.26739,1.67145,5.8607,0.38083,0.00466541,0.00466541,0.00466541
109,13719,1.12863,1.27736,0.33449,0.63217,0.323,0.35148,0.26904,1.66154,5.86818,0.37975,0.00461555,0.00461555,0.00461555
110,13840.9,1.12769,1.26254,0.33524,0.69693,0.30796,0.35168,0.27044,1.6697,5.92749,0.38178,0.0045657,0.0045657,0.0045657
111,13963.8,1.11088,1.23567,0.33388,0.65324,0.31539,0.35176,0.26964,1.66956,5.98271,0.38157,0.00451584,0.00451584,0.00451584
112,14085.7,1.12453,1.24991,0.33353,0.60953,0.33191,0.35398,0.27067,1.66455,5.97801,0.381,0.00446598,0.00446598,0.00446598
113,14207.4,1.12384,1.26451,0.33485,0.66275,0.31695,0.35395,0.27003,1.6766,6.02291,0.38266,0.00441613,0.00441613,0.00441613
114,14329.2,1.09826,1.22935,0.33176,0.61184,0.3282,0.35338,0.26903,1.67835,6.0075,0.38221,0.00436627,0.00436627,0.00436627
115,14450.8,1.11153,1.23097,0.33299,0.62306,0.32336,0.35349,0.27019,1.67656,5.96029,0.38304,0.00431642,0.00431642,0.00431642
116,14572.6,1.10578,1.23389,0.33229,0.62656,0.31972,0.35261,0.26997,1.67423,5.98758,0.38275,0.00426656,0.00426656,0.00426656
117,14694.5,1.10333,1.23437,0.33287,0.62988,0.31709,0.34959,0.26714,1.67132,6.0121,0.383,0.0042167,0.0042167,0.0042167
118,14816.8,1.10564,1.23111,0.33294,0.65473,0.31534,0.35012,0.26801,1.66869,5.98325,0.3822,0.00416685,0.00416685,0.00416685
119,14939,1.09216,1.22286,0.33125,0.69675,0.30611,0.34982,0.26737,1.6673,6.02532,0.38097,0.00411699,0.00411699,0.00411699
120,15061.1,1.08874,1.21681,0.3315,0.70154,0.30832,0.35098,0.26876,1.66846,6.01299,0.38227,0.00406714,0.00406714,0.00406714
121,15183.1,1.09233,1.21373,0.33288,0.62412,0.32308,0.35276,0.26987,1.66358,6.03076,0.38151,0.00401728,0.00401728,0.00401728
122,15305.2,1.08331,1.22141,0.33277,0.651,0.31931,0.35353,0.2707,1.65538,6.02062,0.38047,0.00396742,0.00396742,0.00396742
123,15427.5,1.09319,1.21484,0.33175,0.66368,0.32173,0.35365,0.27093,1.65469,6.03328,0.38043,0.00391757,0.00391757,0.00391757
124,15549.7,1.08144,1.19702,0.33144,0.64186,0.32267,0.35357,0.27096,1.65802,6.02339,0.3799,0.00386771,0.00386771,0.00386771
125,15671.6,1.08096,1.20356,0.33102,0.68305,0.31482,0.35389,0.27112,1.65568,6.03948,0.37945,0.00381786,0.00381786,0.00381786
